id,artist,track,platform,country,streams,month,last+AF8-updated
1187,Ayra Starr,Birds Sing of Money,Spotify,NG,239750,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:31:08
1188,Ayra Starr,Control,Spotify,NG,219683,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:31:23
1189,Ayra Starr,Lagos Love Story,Spotify,NG,218730,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:31:30
1190,Ayra Starr,Orun,Spotify,NG,196298,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:31:40
1191,Ayra Starr,The Kids Are Alright,Spotify,NG,196816,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:31:49
1192,Ayra Starr,1942,Spotify,NG,180803,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:31:58
1193,Ayra Starr,21,Spotify,NG,180200,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:32:07
1194,Ayra Starr,Alle,Spotify,NG,158234,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:32:18
1195,Ayra Starr,Gara,Spotify,NG,114162,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:32:28
1196,Ayra Starr,Bloody Samaritan,Spotify,NG,99970,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:32:38
1197,Ayra Starr,Line Of Fire,Spotify,NG,106656,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:32:49
1198,Ayra Starr,Girl Next Door,Spotify,NG,71285,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:33:00
1199,Ayra Starr,ASE +AC0- A COLORS SHOW,Spotify,NG,51236,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:33:45
1200,Ayra Starr,Call,Spotify,NG,47510,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:33:55
1201,Ayra Starr,come close,Spotify,NG,32260,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:34:03
1202,Ayra Starr,Lonely Refix,Spotify,NG,33433,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:34:29
1203,Ayra Starr,Options,Spotify,NG,18411,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:35:12
1204,Ayra Starr,Runaway,Spotify,NG,11923,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:35:29
1205,Asake,Remember,Spotify,NG,47995316,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:36:27
1206,Asake,Lonely At The Top,Spotify,NG,47825644,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:36:38
1207,Asake,Terminator,Spotify,NG,40946001,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:36:54
1208,Asake,MMS,Spotify,NG,39359947,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:37:03
1209,Asake,Nzaza,Spotify,NG,29815510,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:37:14
1210,Asake,2:30,Spotify,NG,29916915,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:37:23
1211,Asake,Bandana,Spotify,NG,27188486,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:37:39
1212,Asake,Bandana,Spotify,ZA,1154436,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:37:39
1213,Asake,Bad Girl,Spotify,NG,26835098,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:37:51
1214,Asake,99,Spotify,NG,25270244,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:38:00
1215,Asake,Ototo,Spotify,NG,24524800,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:38:10
1216,Asake,Happiness,Spotify,NG,22067350,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:38:23
1217,Asake,Basquiat,Spotify,NG,20988806,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:38:35
1218,Asake,Stubborn,Spotify,NG,20521897,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:38:44
1219,Asake,WHY LOVE,Spotify,NG,18598288,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:38:54
1220,Asake,Active,Spotify,NG,15930775,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:39:00
1221,Asake,Active,Spotify,CH,68433,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:39:00
1222,Asake,Active,Spotify,AE,19690,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:39:00
1223,Asake,Active,Spotify,CY,6822,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:39:00
1224,Asake,Active,Spotify,LU,4820,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:39:00
1225,Asake,Wave,Spotify,NG,16618725,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:39:08
1226,Asake,Wave,Spotify,GB,1315656,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:39:08
1227,Asake,Wave,Spotify,LU,12222,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:39:08
1228,Asake,Wave,Spotify,CY,7170,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:39:08
1229,Asake,Joha,Spotify,NG,17269937,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:39:21
1230,Asake,Amapiano,Spotify,NG,16163162,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:39:39
1231,Asake,BADMAN GANGSTA,Spotify,NG,13987003,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:39:45
1232,Asake,BADMAN GANGSTA,Spotify,FR,1169676,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:39:45
1233,Asake,BADMAN GANGSTA,Spotify,LU,13269,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:39:45
1234,Asake,Mentally,Spotify,NG,15152289,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:39:53
1235,Asake,Worldwide,Spotify,NG,15052140,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:40:02
1236,Asake,Peace Be Unto You (PBUY),Spotify,NG,14612604,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:40:09
1237,Asake,Mogbe,Spotify,NG,13853227,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:40:23
1238,Asake,Che Che,Spotify,NG,12231088,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:40:29
1239,Asake,Fuji Vibe,Spotify,NG,11776609,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:40:35
1240,Asake,NO COMPETITION,Spotify,NG,11234092,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:40:44
1241,Asake,NO COMPETITION,Spotify,CY,6696,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:40:44
1242,Asake,Organise,Spotify,NG,10961448,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:40:51
1243,Asake,New Religion,Spotify,NG,9197485,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:40:59
1244,Asake,Uhh Yeahh,Spotify,NG,8717755,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:41:07
1245,Asake,Dull,Spotify,NG,8277068,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:41:14
1246,Asake,I Believe,Spotify,NG,8074804,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:41:23
1247,Asake,+ACI-Getting Paid (feat. Asake, Wizkid, Skillibeng)+ACI-,Spotify,NG,7486808,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:41:37
1248,Asake,Omo Ope,Spotify,NG,7830183,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:41:44
1249,Asake,Mood,Spotify,NG,7749912,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:41:53
1250,Asake,Only Me,Spotify,NG,7674135,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:41:59
1251,Asake,Bust Down,Spotify,NG,7366822,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:42:11
1252,Asake,Uptown Disco,Spotify,NG,7330855,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:42:21
1253,Asake,Gold,Spotify,NG,6931442,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:42:28
1254,Asake,Suru,Spotify,NG,6111826,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:42:36
1255,Asake,My Heart,Spotify,NG,5830121,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:42:47
1256,Asake,Sunshine,Spotify,NG,5638480,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:42:54
1258,Asake,Get it Right,Spotify,NG,4976222,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:43:09
1259,Asake,PALAZZO,Spotify,NG,4573421,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:43:17
1260,Asake,PALAZZO,Spotify,CY,4300,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:43:17
1261,Asake,Yoga,Spotify,NG,4491363,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:43:25
1262,Asake,Loaded,Spotify,NG,4479731,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:43:31
1263,Asake,What's Up My G,Spotify,NG,3804720,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:43:40
1264,Asake,Goodbye (Warm Up),Spotify,NG,4088274,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:43:47
1265,Asake,Skating,Spotify,NG,3934858,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:44:01
1266,Asake,satisfaction,Spotify,NG,3389326,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:44:07
1267,Asake,I Swear,Spotify,NG,3199036,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:44:15
1268,Asake,Ligali,Spotify,NG,3152044,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:44:23
1269,Asake,Great Guy,Spotify,NG,3044406,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:44:30
1270,Asake,Start,Spotify,NG,2458971,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:44:36
1271,Asake,Olorun,Spotify,NG,2530278,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:44:43
1272,Asake,Awodi,Spotify,NG,2131823,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:44:51
1273,Asake,Dupe,Spotify,NG,2159234,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:44:57
1274,Asake,Introduction,Spotify,NG,1904996,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:45:04
1275,Asake,Whine,Spotify,NG,1812083,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:45:10
1276,Asake,Sungba,Spotify,NG,1793442,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:45:18
1277,Asake,Muse,Spotify,NG,1465288,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:45:25
1278,Asake,Reason,Spotify,NG,1280224,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:45:34
1279,Asake,C'mon Look+ACE-,Spotify,NG,1284843,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:45:43
1280,Asake,+ACI-Happiness (feat. Asake, Gunna)+ACI-,Spotify,NG,996238,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:45:50
1281,Asake,Sunmomi,Spotify,NG,982233,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:45:58
1282,Asake,BROTHER,Spotify,NG,624852,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:46:05
1283,Asake,Blessings +AC0- Remix,Spotify,NG,569268,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:46:11
1285,Asake,Lonely At The Top +AC0- Remix,Spotify,NG,358050,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:46:27
1286,Asake,Trabaye,Spotify,NG,357228,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:46:33
1287,Asake,Baba God,Spotify,NG,314612,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:46:42
1288,Asake,Blessings,Spotify,NG,324585,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:46:51
1289,Asake,Mr Money,Spotify,NG,15467,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:46:57
1290,Fireboy DML,Peru,Spotify,Global,125131342,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:47:18
1292,Fireboy DML,Peru,Spotify,FR,18084264,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:47:18
1293,Fireboy DML,Peru,Spotify,NL,17205587,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:47:18
1294,Fireboy DML,Peru,Spotify,CA,7168409,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:47:18
1295,Fireboy DML,Peru,Spotify,IE,2941841,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:47:18
1296,Fireboy DML,Peru,Spotify,BE,2824245,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:47:18
1297,Fireboy DML,Peru,Spotify,DK,2815133,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:47:18
1298,Fireboy DML,Peru,Spotify,SE,2050975,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:47:18
1299,Fireboy DML,Peru,Spotify,DE,2014760,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:47:18
1300,Fireboy DML,Peru,Spotify,CH,1779259,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:47:18
1301,Fireboy DML,Peru,Spotify,ZA,1179843,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:47:18
1303,Fireboy DML,Peru,Spotify,NO,868745,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:47:18
1305,Fireboy DML,Peru,Spotify,FI,372628,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:47:18
1306,Fireboy DML,Peru,Spotify,LU,245511,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:47:18
1307,Fireboy DML,Peru,Spotify,CY,178836,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:47:18
1308,Fireboy DML,Peru,Spotify,TW,109182,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:47:18
1309,Fireboy DML,Peru,Spotify,AT,91176,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:47:18
1310,Fireboy DML,Peru,Spotify,LT,34565,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:47:18
1311,Fireboy DML,Peru,Spotify,MA,32809,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:47:18
1312,Fireboy DML,Peru,Spotify,EE,18534,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:47:18
1313,Fireboy DML,Peru,Spotify,KR,11421,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:47:18
1314,Fireboy DML,Peru,Spotify,LV,5947,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:47:18
1315,Fireboy DML,Dealer,Spotify,NG,51238857,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:47:28
1316,Fireboy DML,Bandana,Spotify,NG,27188486,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:47:35
1317,Fireboy DML,Bandana,Spotify,ZA,1154436,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:47:35
1318,Fireboy DML,Everyday,Spotify,NG,11646163,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:47:43
1319,Fireboy DML,Vex For U,Spotify,NG,9009294,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:47:50
1320,Fireboy DML,iseoluwa,Spotify,NG,7914961,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:47:56
1321,Fireboy DML,So it Goes,Spotify,NG,7567166,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:48:03
1322,Fireboy DML,Uptown Disco,Spotify,NG,7330855,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:48:10
1323,Fireboy DML,YAWA,Spotify,NG,6437815,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:48:19
1324,Fireboy DML,FIREGUN,Spotify,NG,6143683,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:48:27
1325,Fireboy DML,Playboy,Spotify,NG,3969156,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:48:35
1326,Fireboy DML,hell and back,Spotify,NG,3742980,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:48:45
1327,Fireboy DML,Olufunmi Reimagined,Spotify,NG,3370982,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:48:53
1328,Fireboy DML,Dopamine,Spotify,NG,2446390,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:49:02
1329,Fireboy DML,Peru,Spotify,GB,1663254,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:49:13
1330,Fireboy DML,Peru,Spotify,NG,707137,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:49:13
1331,Fireboy DML,Peru,Spotify,AE,29503,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:49:13
1332,Fireboy DML,back n forth,Spotify,NG,2386275,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:49:23
1333,Fireboy DML,Obaa Sima,Spotify,NG,2370360,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:49:33
1334,Fireboy DML,Like I Do,Spotify,NG,2098744,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:49:45
1335,Fireboy DML,What If I Say,Spotify,NG,1506601,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:50:01
1336,Fireboy DML,All Of Us (Ashawo),Spotify,NG,1912973,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:50:11
1337,Fireboy DML,call me,Spotify,NG,1775689,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:50:22
1338,Fireboy DML,Elon Musk +AC0- Remix,Spotify,NG,1684200,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:50:34
1339,Fireboy DML,letting go,Spotify,NG,1546858,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:50:43
1340,Fireboy DML,ecstasy,Spotify,NG,1469012,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:50:53
1341,Fireboy DML,Outside,Spotify,NG,1296829,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:51:12
1342,Fireboy DML,change your life,Spotify,NG,1188782,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:51:21
1343,Fireboy DML,wande's bop,Spotify,NG,1016391,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:51:30
1344,Fireboy DML,Angelina,Spotify,NG,903425,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:51:38
1345,Fireboy DML,Innocent,Spotify,NG,833049,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:51:52
1346,Fireboy DML,Compromise,Spotify,NG,728039,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:52:01
1347,Fireboy DML,On a Kentro,Spotify,NG,722007,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:52:11
1348,Fireboy DML,ready,Spotify,NG,662315,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:52:20
1349,Fireboy DML,Shibebe,Spotify,NG,648222,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:53:00
1350,Fireboy DML,Southy Love,Spotify,NG,622765,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:53:31
1351,Fireboy DML,need me,Spotify,NG,602487,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:53:40
1352,Fireboy DML,Running,Spotify,NG,582295,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:53:53
1353,Fireboy DML,Gozi,Spotify,NG,508999,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:54:07
1354,Fireboy DML,Young Again,Spotify,NG,487980,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:54:16
1355,Fireboy DML,Diana,Spotify,NG,456216,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:54:24
1356,Fireboy DML,Oh My,Spotify,NG,427067,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:54:33
1357,Fireboy DML,Ozumba Mbadiwe +AC0- Remix,Spotify,NG,381261,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:54:47
1358,Fireboy DML,+ACI-BMF (feat. Byron Messia, Fireboy DML)+ACI-,Spotify,NG,298816,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:54:53
1359,Fireboy DML,Pressure,Spotify,NG,328273,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:55:01
1360,Fireboy DML,jon's interlude,Spotify,NG,186037,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:55:09
1361,Fireboy DML,Story,Spotify,NG,244090,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:55:20
1362,Fireboy DML,Diamonds,Spotify,NG,270128,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:55:29
1363,Fireboy DML,Someone,Spotify,NG,212517,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:55:37
1364,Fireboy DML,Shake,Spotify,NG,202454,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:55:44
1365,Fireboy DML,ILWY,Spotify,NG,198869,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:55:59
1366,Fireboy DML,Peru +AC0- Acoustic,Spotify,CH,43597,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:56:07
1367,Fireboy DML,Change,Spotify,NG,160787,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:56:17
1368,Fireboy DML,Hustler,Spotify,NG,65365,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:56:25
1369,Fireboy DML,Owo Ni Koko,Spotify,NG,156533,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:56:45
1370,Fireboy DML,Sere,Spotify,NG,148682,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:56:55
1371,Fireboy DML,Timoti,Spotify,NG,137517,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:57:06
1372,Fireboy DML,Sofri,Spotify,NG,137832,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:57:14
1373,Fireboy DML,One Of A Kind,Spotify,NG,113842,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:57:24
1374,Fireboy DML,Adore,Spotify,NG,129879,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:57:35
1375,Fireboy DML,Jabo,Spotify,NG,74366,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:58:02
1376,Fireboy DML,Coming Back For You,Spotify,NG,116154,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:58:12
1377,Fireboy DML,Afro Highlife,Spotify,NG,106470,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:58:22
1378,Fireboy DML,Havin' Fun,Spotify,NG,83595,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:58:38
1379,Fireboy DML,Glory,Spotify,NG,76574,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:58:49
1380,Fireboy DML,King,Spotify,NG,41505,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:59:16
1381,Fireboy DML,Peru +AC0- Remix,Spotify,NG,63838,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:59:28
1382,Fireboy DML,Frozen +AC0- Fireboy DML Remix,Spotify,NG,17840,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:00:35
1383,Fireboy DML,Original Don,Spotify,EE,10825,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:01:01
1384,Fireboy DML,Beauty In The Madness,Spotify,NG,11455,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:01:09
1385,Tems,WAIT FOR U,Spotify,Global,656707946,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:01:41
1386,Tems,WAIT FOR U,Spotify,US,342705518,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:01:41
1387,Tems,WAIT FOR U,Spotify,GB,76201038,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:01:41
1388,Tems,WAIT FOR U,Spotify,CA,41578181,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:01:41
1389,Tems,WAIT FOR U,Spotify,AU,31224657,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:01:41
1390,Tems,WAIT FOR U,Spotify,NG,23600446,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:01:41
1391,Tems,WAIT FOR U,Spotify,ZA,20348855,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:01:41
1392,Tems,WAIT FOR U,Spotify,NZ,6864400,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:01:41
1393,Tems,WAIT FOR U,Spotify,DE,5930032,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:01:41
1394,Tems,WAIT FOR U,Spotify,NL,5845649,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:01:41
1395,Tems,WAIT FOR U,Spotify,DK,2233236,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:01:41
1396,Tems,WAIT FOR U,Spotify,IE,2031297,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:01:41
1397,Tems,WAIT FOR U,Spotify,PT,1850743,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:01:41
1398,Tems,WAIT FOR U,Spotify,CH,1389373,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:01:41
1399,Tems,WAIT FOR U,Spotify,AE,1238973,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:01:41
1400,Tems,WAIT FOR U,Spotify,BE,613016,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:01:41
1401,Tems,WAIT FOR U,Spotify,SE,491130,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:01:41
1402,Tems,WAIT FOR U,Spotify,NO,459474,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:01:41
1403,Tems,WAIT FOR U,Spotify,IS,364305,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:01:41
1404,Tems,WAIT FOR U,Spotify,AT,351005,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:01:41
1405,Tems,WAIT FOR U,Spotify,LT,315216,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:01:41
1406,Tems,WAIT FOR U,Spotify,LU,232705,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:01:41
1407,Tems,WAIT FOR U,Spotify,SA,207824,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:01:41
1408,Tems,WAIT FOR U,Spotify,CY,190149,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:01:41
1409,Tems,WAIT FOR U,Spotify,LV,178818,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:01:41
1410,Tems,WAIT FOR U,Spotify,DO,128488,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:01:41
1411,Tems,WAIT FOR U,Spotify,KR,115486,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 10:01:41
